Year,Number,Data evento,Evento,Sub. procedimento
1995,656,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 630/1995. Bonificata  data evento al 02/05/1996,
1995,657,Lun 29/05/1995,,
1995,657,Mar 03/10/1995,,
1995,657,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 631/1995. Bonificata data evento al 02/05/1996,
1995,658,Lun 29/05/1995,,
1995,658,Mar 03/10/1995,,
1995,658,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 632/1995.  Bonificata data evento al  02/05/1996,
1995,659,Lun 29/05/1995,,
1995,659,Mar 03/10/1995,,
1995,659,Gio 09/05/1996,Accoglimento Decreto Ingiuntivo 633/1995. Bonificata data evento al 09/05/1996,
1995,660,Lun 29/05/1995,,
1995,660,Mar 03/10/1995,,
1995,661,Lun 29/05/1995,,
1995,661,Mar 03/10/1995,,
1995,661,Gio 02/05/1996,Accoglimento  Decreto  Ingiuntivo  635/1995.  Bonificata data evento al 02/05/1996,
1995,662,Lun 29/05/1995,,
1995,662,Mar 03/10/1995,,
1995,662,Gio 02/05/1996,Accoglimento  Decreto Ingiuntivo 636/1995. Bonificata data evento  al  02/05/1996,
1995,663,Lun 29/05/1995,,
1995,663,Mar 03/10/1995,,
1995,663,Gio 02/05/1996,Accoglimento  Decreto Ingiuntivo 637/1995. Bonificata data  evento al 02/05/1996,
1995,664,Lun 29/05/1995,,
1995,664,Mar 03/10/1995,,
1995,664,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 638/1995. Bonificata data  evento al 02/05/1996,
1995,665,Lun 29/05/1995,,
1995,665,Mar 03/10/1995,,
1995,665,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 639/1995. Bonificata data evento  al  02/05/1996,
1995,666,Lun 29/05/1995,,
1995,666,Mar 03/10/1995,,
1995,666,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo  640/1995. Bonificata data evento al 02/05/1996,
1995,667,Lun 29/05/1995,,
1995,667,Mar 03/10/1995,,
1995,667,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 641/1995.  Bonificata data evento al 02/05/1996,
1995,668,Lun 29/05/1995,,
1995,668,Mar 03/10/1995,,
1995,668,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 642/1995. Bonificata data  evento al 02/05/1996,
1995,669,Lun 29/05/1995,,
1995,669,Mar 03/10/1995,,
1995,669,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 643/1995.  Bonificata  data  evento al  02/05/1996,
1995,670,Lun 29/05/1995,,
1995,670,Mar 03/10/1995,,
1995,670,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 644/1995.  Bonificata data evento al 02/05/1996,
1995,671,Lun 29/05/1995,,
1995,671,Mer 04/10/1995,,
1995,671,Ven 05/01/1996,Bonifica:  Storico per Sentenze-Import (INDE),
1995,671,Mar 09/01/1996,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,671,Mer 10/01/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,671,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 645/1995. Bonificata data  evento al 02/05/1996,
1995,672,Lun 29/05/1995,,
1995,672,Mer 04/10/1995,,
1995,672,Gio 02/05/1996,Accoglimento  Decreto Ingiuntivo 646/1995. Bonificata  data  evento al  02/05/1996,
1995,673,Lun 29/05/1995,,
1995,673,Mer 04/10/1995,,
1995,673,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 647/1995. Bonificata data  evento al 02/05/1996,
1995,674,Lun 29/05/1995,,
1995,674,Mer 04/10/1995,,
1995,674,Gio 09/05/1996,Accoglimento Decreto Ingiuntivo 648/1995. Bonificata data  evento al  09/05/1996,
1995,675,Lun 29/05/1995,,
1995,675,Mer 04/10/1995,,
1995,675,Gio 09/05/1996,Accoglimento Decreto Ingiuntivo 649/1995. Bonificata data  evento  al 09/05/1996,
1995,676,Lun 29/05/1995,,
1995,676,Mer 04/10/1995,,
1995,676,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 650/1995. Bonificata  data evento al 02/05/1996,
1995,677,Lun 29/05/1995,,
1995,677,Mer 04/10/1995,,
1995,677,Gio 09/05/1996,Accoglimento Decreto Ingiuntivo 651/1995.  Bonificata data evento al 09/05/1996,
1995,678,Lun 29/05/1995,,
1995,678,Mer 04/10/1995,,
1995,678,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 652/1995. Bonificata data evento al 02/05/1996,
1995,679,Lun 29/05/1995,,
1995,679,Mer 04/10/1995,,
1995,679,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 653/1995. Bonificata data evento al 02/05/1996,
1995,680,Lun 29/05/1995,,
1995,680,Mer 04/10/1995,,
1995,680,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 654/1995. Bonificata data evento  al 02/05/1996,
1995,681,Lun 29/05/1995,,
1995,681,Mer 04/10/1995,,
1995,681,Gio 02/05/1996,Accoglimento  Decreto Ingiuntivo 655/1995. Bonificata  data  evento  al 02/05/1996,
1995,682,Lun 29/05/1995,,
1995,682,Mer 04/10/1995,,
1995,682,Gio 02/05/1996,Accoglimento  Decreto  Ingiuntivo 656/1995. Bonificata data  evento al 02/05/1996,
1995,683,Lun 29/05/1995,,
1995,683,Mer 04/10/1995,,
1995,683,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo  657/1995. Bonificata  data  evento  al 02/05/1996,
1995,684,Lun 29/05/1995,,
1995,684,Mer 04/10/1995,,
1995,684,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 658/1995. Bonificata  data  evento al 02/05/1996,
1995,685,Mar 30/05/1995,,
1995,685,Mer 04/10/1995,,
1995,685,Mar 12/12/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,685,Mer 20/12/1995,Storico  per  Sentenze-Import,Sentenza (migrata)
1995,685,Mer 20/12/1995,Bonifica: Storico  per Sentenze-Import  (DEPM),
1995,685,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 659/1995.  Bonificata data  evento al  02/05/1996,
1995,686,Mar 30/05/1995,,
1995,686,Mer 04/10/1995,,
1995,686,Mar 13/02/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,686,Mar 20/02/1996,Storico per  Sentenze-Import,Sentenza (migrata)
1995,686,Mar 20/02/1996,Bonifica: Storico per Sentenze-Import  (DEPM),
1995,686,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 660/1995. Bonificata data evento  al 02/05/1996,
1995,687,Mar 30/05/1995,,
1995,687,Mer 04/10/1995,,
1995,687,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 661/1995.  Bonificata  data evento al 02/05/1996,
1995,688,Mar 30/05/1995,,
1995,688,Mer 04/10/1995,,
1995,688,Gio 09/05/1996,Accoglimento Decreto Ingiuntivo 662/1995. Bonificata data  evento al 09/05/1996,
1995,689,Mar 30/05/1995,,
1995,689,Mer 04/10/1995,,
1995,689,Gio 09/05/1996,Accoglimento Decreto  Ingiuntivo 663/1995. Bonificata data evento al 09/05/1996,
1995,690,Mar 30/05/1995,,
1995,690,Mer 06/09/1995,Accoglimento Decreto  Ingiuntivo 664/1995,
1995,690,Gio 07/09/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP.  NUM.  311/2095,
1995,690,Mar 03/10/1995,ATTO REP. NUM.  311/2095 RITORNATO  DALL'AGENZIA  DELLE ENTRATE,
1995,690,Mer 04/10/1995,,
1995,690,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 664/1995.  Bonificata data evento al 02/05/1996,
1995,691,Mar 30/05/1995,,
1995,691,Ven 02/06/1995,Accoglimento Decreto Ingiuntivo 665/1995,
1995,691,Mer 04/10/1995,,
1995,691,Ven 20/10/1995,ATTO Decreto  Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE REP. NUM. 634/2095,
1995,691,Lun 06/11/1995,ATTO REP. NUM. 634/2095  RITORNATO DALL'AGENZIA DELLE  ENTRATE,
1995,691,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 665/1995.  Bonificata data evento al 02/05/1996,
1995,692,Mar 30/05/1995,,
1995,692,Mer 06/09/1995,Accoglimento Decreto Ingiuntivo  666/1995,
1995,692,Gio 07/09/1995,ATTO Decreto  Ingiuntivo INVIATO ALL'AGENZIA  DELLE  ENTRATE REP. NUM.  312/2095,
1995,692,Mar 03/10/1995,ATTO REP. NUM. 312/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,692,Mer 04/10/1995,,
1995,692,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo 666/1995.  Bonificata  data evento al 02/05/1996,
1995,693,Mar 30/05/1995,,
1995,693,Ven 02/06/1995,Accoglimento Decreto Ingiuntivo 667/1995,
1995,693,Gio 07/09/1995,ATTO Decreto  Ingiuntivo  INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM. 313/2095,
1995,693,Mar 03/10/1995,ATTO  REP. NUM. 313/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,693,Mer 04/10/1995,,
1995,693,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 667/1995. Bonificata data evento al 02/05/1996,
1995,694,Mar 30/05/1995,,
1995,694,Mer 06/09/1995,Accoglimento  Decreto Ingiuntivo 668/1995,
1995,694,Gio 07/09/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM.  314/2095,
1995,694,Mar 03/10/1995,ATTO REP.  NUM. 314/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,694,Gio 05/10/1995,,
1995,694,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 668/1995. Bonificata data evento al 02/05/1996,
1995,695,Mar 30/05/1995,,
1995,695,Ven 02/06/1995,Accoglimento Decreto Ingiuntivo 669/1995,
1995,695,Gio 07/09/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM. 315/2095,
1995,695,Mar 03/10/1995,ATTO REP. NUM. 315/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,695,Gio 05/10/1995,,
1995,695,Mar 14/11/1995,Storico  per Conciliazione-Import,
1995,695,Gio 02/05/1996,Accoglimento Decreto Ingiuntivo 669/1995.  Bonificata data  evento al 02/05/1996,
1995,696,Mar 30/05/1995,,
1995,696,Mer 06/09/1995,Accoglimento  Decreto Ingiuntivo 670/1995,
1995,696,Gio 07/09/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM. 316/2095,
1995,696,Mar 03/10/1995,ATTO REP.  NUM. 316/2095  RITORNATO DALL'AGENZIA  DELLE ENTRATE,
1995,696,Gio 05/10/1995,,
1995,696,Gio 02/05/1996,Accoglimento Decreto  Ingiuntivo  670/1995. Bonificata data evento al 02/05/1996,
1995,697,Mar 30/05/1995,,
1995,697,Gio 05/10/1995,,
1995,697,Gio 09/05/1996,Accoglimento Decreto  Ingiuntivo 671/1995. Bonificata data  evento al 09/05/1996,
1995,698,Mar 30/05/1995,,
1995,698,Gio 05/10/1995,,
1995,698,Lun 09/10/1995,Accoglimento  Decreto Ingiuntivo 672/1995,
1995,698,Mar 10/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE  REP.  NUM.  501/2095,
1995,698,Lun 06/11/1995,ATTO REP. NUM. 501/2095 RITORNATO  DALL'AGENZIA DELLE ENTRATE,
